-88.57,-74.11,1.25
-89.59,-74.79,1.17
-89.22,-74.72,1.49
-87.34,-73.31,1.22
-88.82,-74.29,1.42
-88.36,-74,1.26
-88.08,-73.82,1.27
-89.22,-74.72,1.49
-88.36,-73.91,1.35
-87.32,-73.28,1.24
-87.39,-73.33,1.26
-87.03,-73.06,1.23
-89.2,-74.71,1.49
-88.48,-74.11,1.28
-87.69,-73.57,1.28
-89.22,-74.72,1.49
-89.18,-74.69,1.48
-89.22,-74.72,1.49
-87.31,-73.28,1.22
-87.62,-73.48,1.27
-89.67401288,-74.92012258,1.4339796
-90.66606441,-75.72909219,1.42941631
-88.92349728,-74.37311633,1.25819119
-90.88749128,-75.89390285,1.45597133
-89.3905127,-74.71701659,1.29460443
-88.85202084,-74.3334445,1.43729535
-89.51665389,-74.83044669,1.45936889
-90.07358526,-75.32286103,1.34768273
-91.0912976,-76.05875113,1.46301374
-90.85560162,-75.7319617,1.39532899
-91.11167825,-76.07523596,1.46371798
-90.34434072,-75.36384063,1.4333884
-90.95661234,-75.92405057,1.37938426
-89.5181148,-74.7351163,1.4860269
-89.5181148,-74.7351163,1.4860269
-89.84850478,-74.9447523,1.43383893
-89.55643592,-74.76037253,1.48018993
-91.85999168,-76.27597673,1.32239023
-91.71338341,-75.99684951,1.6134157
-91.11147967,-75.8479163,1.45464581
-89.88157111,-75.11766784,1.426231243
-90.7809399,-75.80771901,1.452289512
-90.34324581,-75.34946102,1.349566462
-90.50153646,-75.42243827,1.315170462
-90.84148391,-74.70988425,1.397090548
-90.89132285,-74.70988425,1.263938094
-89.10788883,-74.70988425,1.441155552
-89.48536056,-74.70988425,1.485960056
-90.75576726,-75.60723195,1.392118626
-90.90038779,-75.71594115,1.384924265
-91.26786816,-75.9500316,1.248940494
-90.79884409,-75.72294523,1.429442264
-90.28403459,-75.13196762,1.234199834
-89.10788883,-74.70988425,1.397090548
-89.48536056,-74.70988425,1.263938094
-90.75576726,-74.70988425,1.441155552
-90.90038779,-74.70988425,1.485960056
-89.88157111,-75.80771901,1.392118626
-90.7809399,-75.34946102,1.452289512
-90.34324581,-75.42243827,1.349566462
-89.8078800194,-75.0588985116,1.4198097436
-91.1915721941,-76.0813109832,1.2869888738
-89.485360561,-74.709884251,1.4859600556
-89.485360561,-74.709884251,1.4859600556
-91.2450317743,-76.0691548541,1.4637417105
-89.3512657046,-74.7136723901,1.4859852006
-91.1915721941,-76.0813109832,1.2869888738
