-107.06,-65.93,1.8
-110.29,-67.7,1.56
-109.97,-67.51,1.64
-108.87,-66.81,1.61
-109.06,-66.95,1.8
-107.44,-66.16,1.73
-109.54,-67.25,1.82
-110.03,-67.46,1.75
-107.46,-66.06,1.77
-108.51,-66.73,1.64
-110.06,-67.67,1.81
-108.52,-66.83,1.83
-109.63,-67.36,1.55
-107.55,-65.09,1.68
-107.18,-65.14,1.56
-110.74,-68.03,1.75
-110.41,-67.76,1.54
-110.35,-68.37,1.8
-108.39,-66.78,1.79
-109.85,-67.43,1.75
-107.06,-65.93,1.8
-110.02727718,-67.45932161,1.7593851
-108.71728821,-66.96728533,1.49441178
-109.8694459,-67.72284002,1.56636246
-110.92592219,-68.17546185,1.70496177
-111.20900727,-68.34619214,1.72615645
-110.74962238,-68.17386794,1.51589235
-108.58824984,-66.90057191,1.49281174
-110.31446317,-67.91159323,1.71724441
-109.43830305,-67.48472501,1.47092563
-108.80499548,-67.01764538,1.4838243
-108.88510303,-67.09820479,1.52821501
-110.34195008,-67.95788731,1.5053047
-108.81480124,-67.01824179,1.47181769
-108.16003554,-66.79875121,1.5849029
-108.89040593,-66.96728533,1.46960298
-108.21235025,-66.50677123,1.70418621
-110.7443513,-68.17123271,1.51632369
-110.01341361,-67.81331311,1.66596622
-109.99299304,-67.80256608,1.76510918
-108.2824274,-66.57456035,1.508734354
-108.2824274,-66.57456035,1.508734354
-109.8766642,-67.57442049,1.771842778
-110.5290281,-67.9272886,1.786114233
-110.5290281,-67.9272886,1.786114233
-109.2267379,-67.04700344,1.692694846
-110.7751033,-68.13203949,1.568401601
-109.229568,-67.05370523,1.574381421
-110.2867936,-67.67724882,1.558811826
-111.320445,-68.25823762,1.692363504
-109.2267379,-67.04700344,1.692694846
-110.7751033,-68.13203949,1.568401601
-109.229568,-67.05370523,1.574381421
-110.2867936,-67.67724882,1.558811826
-111.320445,-68.25823762,1.692363504
-110.5290281,-67.9272886,1.786114233
-110.5290281,-67.9272886,1.786114233
-108.2824274,-66.57456035,1.508734354
-108.2824274,-66.57456035,1.508734354
-109.8766642,-67.57442049,1.771842778
-109.21,-67.27,1.81
-110.23,-67.64,1.59
-110.9,-68.26,1.51
-110.13,-67.94,1.76
-110.39,-67.85,1.86
-110.05,-67.8,1.65
-111.14,-68.41,1.87
-108.52,-66.69,1.5
-109.04,-67.3,1.66
-108.95,-67.25,1.56
-108.73,-67.17,1.73
-109.24,-67.36,1.79
-107.86,-66.6,1.7
-110.46,-68.02,1.79
-111.83,-68.58,1.81
-106.88,-66.09,1.74
-108.81,-67.24,1.51
-108.36,-67.03,1.64
-109.55,-67.38,1.83
-108.81,-66.79,1.82
-109.4123444169,-67.2568366502,1.8474863887
-109.5899737027,-67.2798955773,1.6940400889
-108.8588110616,-67.1603343578,1.5499795528
-108.7044270375,-66.9513559791,1.8234302231
-109.6867347539,-67.4037522072,1.7901945596
-110.4108873307,-67.8780718272,1.5518786996
-109.6829168621,-67.5070564777,1.5054723934
-109.0594626195,-67.0008794813,1.4696719267
-110.6656627767,-67.9087632318,1.8141609091
-108.8959994605,-67.056665523,1.4706894926
-108.1511430029,-66.6746216966,1.4894305824
-109.9688487324,-67.695797134,1.5127914714
-109.6606331392,-67.6008391672,1.7047400605
-110.5500073619,-68.0918018654,1.5476999116
-109.6973709649,-67.6806906725,1.7530641838
-109.1236121986,-67.1115462366,1.5275835091
-109.4900511216,-67.3002107798,1.7070291099
-109.709693793,-67.5579488922,1.7900806704
-111.486759219,-68.4557918136,1.5301049162
-108.8723282534,-67.0472503926,1.6178760839
-109.0575613888,-66.8630418736,1.4859223863
-109.4655332637,-67.1534279714,1.596807221
-108.5918442204,-66.8153984469,1.4978210419
-110.5914821941,-67.8923498119,1.5895822472
-108.9967829558,-67.1137112852,1.5624133963
-108.4602170665,-66.7208930325,1.5417131727
-109.73737386,-67.4252194985,1.7291693442
-110.434687486,-67.8391178216,1.6558690912
-110.5463646908,-67.9416734996,1.503271315
-109.8899012639,-67.5250139728,1.6430059629
-109.0012547709,-66.9309284885,1.714317039
-109.381123187,-67.1742620096,1.5397572819
-110.2468391411,-67.6305731762,1.6028871297
-110.5331094447,-67.8234990212,1.7821468725
-110.9835495415,-68.0846637634,1.7971079519
-110.6809528176,-67.934491896,1.7911781755
-109.1170804662,-67.1784321411,1.63406039
-110.2769680326,-67.7477975072,1.8217909245
-109.5327561313,-67.2275574887,1.5096895689
-111.0332925451,-67.9859725737,1.5878949904
-109.7076494148,-67.2947814279,1.6732663932
-109.2070816972,-67.02914785,1.6604029673
-112.8418690328,-67.1395065464,0.8397311767
-112.9270774641,-67.1726143005,0.4958683631
-113.3717332657,-67.2899591378,0.2987937481
-114.0936740258,-67.7545498875,0.2921717955
-113.0218632654,-67.2133244655,0.415034129
-114.5864777267,-68.0884783766,0.3593518205
-115.4395558404,-68.5591392722,0.3615536501
-113.742848346,-67.6198064041,0.4029634057
-114.4550509808,-67.974121738,0.4296907168
-115.0822641428,-68.3101660872,0.2742853534
-112.9366493208,-67.1708454648,0.3239336553
-113.4394543891,-67.4548022021,0.4467950909
-113.9217190995,-67.7266145739,0.5192826779
-115.8901366106,-68.8018067869,0.312590075
-113.1506222669,-67.2723047916,0.3571147951
-112.9819677667,-67.1274990399,0.2171092084
-120.0472060411,-71.0780274249,0.5875860482
-123.1172844242,-72.7445369363,0.3363906863
-113.2205303999,-67.4686662929,0.2487516143
-114.0128780133,-67.8542858616,0.3002178041
-117.8648256923,-69.8975897945,0.4383330864
-118.2718686979,-70.1175900436,0.3348839815
-112.837345,-67.13521,0.844767
-112.913637,-67.163803,0.509782
-113.470984,-67.321747,0.239127
-114.137873,-67.797862,0.305526
-112.715681,-67.052052,0.475465
-115.614926,-68.653696,0.325128
-115.22425,-68.437868,0.360529
-112.358539,-66.850768,0.484463
-116.810798,-69.231926,0.316693
-112.708904,-67.0407,0.267243
-113.014304,-67.216361,0.440473
-113.858369,-67.689608,0.5442
-115.440615,-68.558919,0.323252
-113.907494,-67.690852,0.375648
-112.671511,-66.952951,0.206761
-119.897663,-70.995039,0.596336
-123.463874,-72.930163,0.33201
-112.164585,-66.89716,0.245421
-114.372107,-68.040874,0.316544
-118.601116,-70.287948,0.441953
