-116.67,-75.37,1.56
-114.53,-74.12,1.82
-116.62,-75.33,1.86
-116.61,-75.37,1.82
-115,-74.45,1.81
-114.04,-73.9,1.53
-116.61,-75.34,1.54
-116.58,-75.36,1.82
-114.89,-74.35,1.63
-116.72,-75.42,1.81
-115.32,-74.62,1.64
-116.7,-75.39,1.63
-116.75,-75.44,1.76
-115.87,-74.87,1.77
-116.41,-75.25,1.81
-116.24,-75.17,1.71
-116.58,-75.36,1.82
-116.36,-75.21,1.81
-115.91,-74.9,1.79
-116.11,-74.92,1.52
-127.19158012,-81.25589943,1.68432149
-116.72346206,-75.25262132,1.52078127
-116.6267506,-75.19145333,1.51346062
-115.29039556,-74.47400849,1.76481692
-120.40558611,-78.09754329,1.76055508
-121.26990313,-78.01176632,1.75545735
-114.48953677,-73.94990413,1.81604661
-114.6494348,-74.16911508,1.62598322
-116.2996192,-75.06215242,1.78344248
-126.43340244,-81.01261211,1.68756731
-118.07529691,-76.18472269,1.78591592
-116.59556595,-75.26835095,1.82235998
-114.48953677,-73.94990413,1.81604661
-116.6267506,-75.19145333,1.51346062
-114.45993651,-73.9416146,1.78276148
-115.070806,-74.34825918,1.7077602
-116.58161869,-75.16614225,1.52578919
-114.53260545,-73.982804,1.75049607
-116.22542481,-75.04129399,1.7740919
-115.35167867,-74.49909702,1.74582663
-114.48953677,-73.94990413,1.81604661
-115.1708344,-74.31487116,1.815096763
-115.7114209,-74.63475221,1.780019016
-115.7114209,-74.63475221,1.780019016
-118.0168252,-75.9906775,1.72206226
-116.6267506,-75.19145333,1.513460621
-120.0130088,-77.17138717,1.624515514
-115.6852004,-74.66050665,1.802120155
-116.6267506,-75.19145333,1.513460621
-116.6267506,-75.19145333,1.513460621
-116.6267506,-75.19145333,1.513460621
-115.6852004,-77.17138717,1.513460621
-116.6267506,-74.66050665,1.624515514
-116.6267506,-75.19145333,1.802120155
-116.6267506,-75.19145333,1.513460621
-115.7114209,-75.19145333,1.513460621
-115.7114209,-74.63475221,1.513460621
-115.6852004,-74.63475221,1.815096763
-116.6267506,-75.19145333,1.780019016
