-99.06,-62.74,1.61
-112.59,-70.54,1.77
-113.98,-71.45,1.84
-103.77,-64.1,1.72
-112.63,-70.58,1.65
-112.69,-70.62,1.62
-112.56,-70.52,1.79
-110.92,-69.62,1.71
-112.88,-70.75,1.84
-111.37,-69.86,1.8
-112.16,-70.27,1.87
-106.49,-67.46,1.65
-112.31,-70.37,1.82
-112.44,-70.48,1.8
-111.55,-69.92,1.88
-111.4,-69.83,1.88
-111.65,-69.97,1.88
-111.44,-69.86,1.88
-111.95,-70.18,1.77
-111.94,-70.15,1.87
-111.25781125,-69.58889944,1.86742327
-111.24520469,-69.67606898,1.87568664
-111.95700688,-70.11483944,1.8473683
-112.57230851,-70.3504579,1.86904618
-110.84944096,-69.36256635,1.89171443
-111.03860264,-69.47786296,1.89943904
-110.89548169,-69.38621989,1.89854387
-111.43497721,-69.62869837,1.52487086
-112.84918402,-71.12115254,1.58219992
-111.45585156,-69.69719797,1.82178263
-110.11434094,-68.95979322,1.90071757
-111.26052252,-69.64144288,1.67573897
-111.27856616,-69.61960651,1.51724297
-111.36333629,-69.64097747,1.86110485
-110.73054688,-69.3300159,1.90264909
-113.20572955,-70.70277155,1.93927248
-112.28882267,-70.22316531,1.9098192
-112.08137175,-70.1178787,1.91977604
-112.75924709,-70.5027172,1.89188785
-111.75028721,-69.94077385,1.92032724
-112.0281591,-70.00085365,1.776191436
-112.7844987,-70.42986794,1.706365891
-110.831942,-69.25366427,1.736827533
-112.9194609,-70.48774643,1.927796302
-112.9246468,-70.50529428,1.770006987
-112.8511103,-70.44590035,1.926159242
-111.0832774,-69.38904153,1.654420506
-111.4365155,-69.65705626,1.924798721
-113.9144752,-70.97399382,1.952521524
-112.4952248,-70.24890364,1.927003863
-112.8511103,-70.44590035,1.926159242
-111.0832774,-69.38904153,1.654420506
-111.4365155,-69.65705626,1.924798721
-113.9144752,-70.97399382,1.952521524
-112.4952248,-70.24890364,1.927003863
-112.0281591,-70.00085365,1.776191436
-112.7844987,-70.42986794,1.706365891
-112.0281591,-70.00085365,1.776191436
-112.7844987,-70.42986794,1.706365891
-110.831942,-69.25366427,1.736827533
-114.09,-71.42,1.35
-115.57,-72.28,1.87
-113.76,-71.23,1.62
-114.58,-71.72,1.61
-112.62,-70.6,1.66
-115.47,-72.22,1.85
-114.49,-71.55,1.92
-114.13,-71.45,1.96
-112.39,-70.46,1.89
-112.89,-70.75,1.87
-113.77,-71.13,1.81
-111.83,-70.13,1.86
-113.16,-70.79,1.89
