4.383086067209258374e+01
4.015599962491932473e+01
4.139153114743366046e+01
4.178451600825178502e+01
4.048601154199874230e+01
4.171075732150817572e+01
4.435625428582461893e+01
4.185504253530198326e+01
3.995754893082908410e+01
3.966784111834044779e+01
4.137851529588265720e+01
3.609828396710801002e+01
4.023635830927381818e+01
4.137851529588265720e+01
4.036453657309736087e+01
4.029214775562778073e+01
3.833334010909862855e+01
4.078582147726596219e+01
3.745057823173672773e+01
4.006078445787380105e+01
