4.741950921665633700e+01
4.639718102729637650e+01
4.500000000000000000e+01
4.427477570094075077e+01
4.673570458892839241e+01
4.684761026599459655e+01
4.923639479905883576e+01
4.500000000000000000e+01
4.576389846092999392e+01
4.633221985386964548e+01
4.836646066342980532e+01
4.227368900609373981e+01
4.208916217383224279e+01
4.279740183823419386e+01
4.427477570094075077e+01
4.923639479905883576e+01
4.597102193107917145e+01
4.585509739626672854e+01
4.690915243299638604e+01
4.309084756700362107e+01
